881990842	20181024	201810	2018	2018.8055	EDU	ECONOMIST						EDU			RUS	RUSSIA	RUS								1	010	010	01	1	0.0	1	1	1	-1.28205128205128	1	Ethiopia	ET	ET		8	38	ET	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ethiopia	ET	ET		8	38	ET	20191024143000	https://www.themoscowtimes.com/2019/10/24/russia-capital-outflow-trillion-ussr-putin-economist-a67891
881990843	20181024	201810	2018	2018.8055	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	017	017	01	1	0.0	1	1	1	2.47747747747747	3	Essex, New York, United States	US	USNY	NY031	44.3101	-73.3526	949713	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20191024143000	https://wreg.com/2019/10/24/jennifer-lopez-alex-rodriguez-donate-years-worth-of-food-to-tennessee-elementary-students/
881990844	20181024	201810	2018	2018.8055	GBR	UNITED KINGDOM	GBR								EDU	STUDENT						EDU			0	051	051	05	1	3.4	4	1	4	0	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20191024143000	https://thetab.com/uk/2019/10/24/oxford-uni-bans-clapping-for-jazz-hands-to-stop-people-being-triggered-129634
881990845	20181024	201810	2018	2018.8055	GBRCVL	UNITED KINGDOM	GBR					CVL													1	190	190	19	4	-10.0	4	1	4	0.28735632183908	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20191024143000	https://www.trustedreviews.com/news/facebook-getting-more-involved-in-news-could-be-this-years-scariest-halloween-horror-story-3949244
881990846	20181024	201810	2018	2018.8055	GBRCVL	UNITED KINGDOM	GBR					CVL													1	190	190	19	4	-10.0	6	1	6	0.28735632183908	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20191024143000	https://www.trustedreviews.com/news/facebook-getting-more-involved-in-news-could-be-this-years-scariest-halloween-horror-story-3949244
881990847	20181024	201810	2018	2018.8055	GBREDU	MANCHESTER	GBR					EDU			EDU	STUDENT						EDU			0	051	051	05	1	3.4	3	1	3	0	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20191024143000	https://thetab.com/uk/2019/10/24/oxford-uni-bans-clapping-for-jazz-hands-to-stop-people-being-triggered-129634
881990848	20181024	201810	2018	2018.8055	GBREDU	MANCHESTER	GBR					EDU			GBR	MANCHESTER	GBR								0	010	010	01	1	0.0	1	1	1	0	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20191024143000	https://thetab.com/uk/2019/10/24/oxford-uni-bans-clapping-for-jazz-hands-to-stop-people-being-triggered-129634
881990849	20181024	201810	2018	2018.8055	GBREDU	UNITED KINGDOM	GBR					EDU			GBR	UNITED KINGDOM	GBR								0	013	013	01	1	0.4	4	1	4	0	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20191024143000	https://thetab.com/uk/2019/10/24/oxford-uni-bans-clapping-for-jazz-hands-to-stop-people-being-triggered-129634
881990850	20181024	201810	2018	2018.8055	IGOEUREEC	THE EU	EUR	EEC				IGO													0	040	040	04	1	1.0	10	1	10	0.63492063492064	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20191024143000	https://belsat.eu/en/news/10-years-of-belarus-participating-in-eastern-partnership-what-is-to-come/
881990851	20181024	201810	2018	2018.8055	IGOEUREEC	THE EU	EUR	EEC				IGO													0	057	057	05	1	8.0	7	1	7	0.63492063492064	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20191024143000	https://belsat.eu/en/news/10-years-of-belarus-participating-in-eastern-partnership-what-is-to-come/
881990852	20181024	201810	2018	2018.8055	JEWOPP	JEWISH				JEW		OPP			USA	PITTSBURGH	USA								0	130	130	13	3	-4.4	3	1	3	-2.28480340063762	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191024143000	https://www.politico.com/newsletters/morning-energy/2019/10/24/andrew-wheeler-may-score-a-science-victory-781346
881990853	20181024	201810	2018	2018.8055	JEWOPP	JEWISH				JEW		OPP			USA	PITTSBURGH	USA								0	130	130	13	3	-4.4	2	1	2	-2.28480340063762	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191024143000	https://www.politico.com/newsletters/morning-energy/2019/10/24/andrew-wheeler-may-score-a-science-victory-781346
881990854	20181024	201810	2018	2018.8055	MYS	KUALA LUMPUR	MYS								BUS	TOURISM INDUSTRY						BUS			1	042	042	04	1	1.9	8	1	8	4.16666666666666	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191024143000	http://www.bernama.com/en/general/news.php?id=1782819
881990855	20181024	201810	2018	2018.8055	USA	UNITED STATES	USA								CVL	PROPERTY OWNER						CVL			1	120	120	12	3	-4.0	2	1	2	-2.82685512367491	3	Mclean County, Illinois, United States	US	USIL	IL113	40.4834	-88.8334	1784833	3	Mclean County, Illinois, United States	US	USIL		40.4834	-88.8334	1784833	3	Mclean County, Illinois, United States	US	USIL		40.4834	-88.8334	1784833	20191024143000	https://week.com/news/2019/10/24/modest-economic-growth-seen-to-reduce-district-87-tax-rate/
881990856	20190924	201909	2019	2019.7233											ESPJUD	SPAIN	ESP					JUD			1	190	190	19	4	-10.0	10	1	10	-6.12244897959184	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191024143000	https://www.panorama.am/en/news/2019/10/24/Franco/2186279
881990857	20190924	201909	2019	2019.7233											JPNBUS	JAPANESE	JPN					BUS			0	057	057	05	1	8.0	3	1	3	1.0507880910683	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191024143000	https://www.ktuu.com/content/news/New-LNG-project-avoids-pipeline-debate-electing-instead-for-ice-breakers-and-a-Bering-Sea-shipping-route-563751511.html
881990858	20190924	201909	2019	2019.7233											MED	NEWS OUTLET						MED			1	190	190	19	4	-10.0	2	1	2	-8.72483221476506	0								3	Liberty County, Georgia, United States	US	USGA		31.8335	-81.5004	357095	3	Liberty County, Georgia, United States	US	USGA		31.8335	-81.5004	357095	20191024143000	http://www.northwestgeorgianews.com/associated_press/foster-mom-charged-with-murder-of-twins-who-died-in/article_496ab8e4-1827-5f89-b7c0-3550ee792972.html
881990859	20190924	201909	2019	2019.7233	BUS	BANK						BUS			NORBUS	NORWAY	NOR					BUS			1	031	031	03	1	5.2	2	1	2	1.1661807580175	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	4	Arkona, Mecklenburg-Vorpommern, Germany	GM	GM12	16544	54.6833	13.4333	-1740990	1	Norway	NO	NO		62	10	NO	20191024143000	https://www.rechargenews.com/wind/1868398/last-months-a-game-changer-for-equinor-in-offshore-wind-ceo
881990860	20190924	201909	2019	2019.7233	BUS	BANK						BUS			NORBUS	NORWEGIAN	NOR					BUS			1	031	031	03	1	5.2	4	1	4	1.1661807580175	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20191024143000	https://www.rechargenews.com/wind/1868398/last-months-a-game-changer-for-equinor-in-offshore-wind-ceo
881990861	20190924	201909	2019	2019.7233	CHNGOV	CHINESE	CHN					GOV			BRA	BRAZIL	BRA								1	036	036	03	1	4.0	10	1	10	1.0989010989011	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191024143000	https://af.reuters.com/article/commoditiesNews/idAFL2N2790KV
881990862	20190924	201909	2019	2019.7233	COP	DEPUTIES						COP													1	1711	171	17	4	-9.2	4	2	4	-9.45945945945946	3	Monroe County, Florida, United States	US	USFL	FL087	25.3129	-80.9373	295759	0								3	Monroe County, Florida, United States	US	USFL		25.3129	-80.9373	295759	20191024143000	https://www.wisn.com/article/florida-inmate-charged-feeding-iguanas-to-alligator-at-jail/29574254
881990863	20190924	201909	2019	2019.7233	COP	PRISON						COP			MYS	MALAYSIAN	MYS								0	0841	084	08	2	7.0	5	1	5	-2.33144297416509	4	Simpang Renggam, Johor, Malaysia	MY	MY01	18585	1.825	103.311	-2405510	4	Simpang Renggam, Johor, Malaysia	MY	MY01	18585	1.825	103.311	-2405510	4	Simpang Renggam, Johor, Malaysia	MY	MY01	18585	1.825	103.311	-2405510	20191024143000	https://www.straitstimes.com/asia/asian-insider-oct-24-indonesias-gado-gado-cabinet-hong-kong-ease-of-doing-business-rankings
881990864	20190924	201909	2019	2019.7233	COP	PRISON						COP			MYS	MALAYSIAN	MYS								0	0841	084	08	2	7.0	2	1	2	-2.33144297416509	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191024143000	https://www.straitstimes.com/asia/asian-insider-oct-24-indonesias-gado-gado-cabinet-hong-kong-ease-of-doing-business-rankings
881990865	20190924	201909	2019	2019.7233	COP	DEPUTIES						COP			USA	UNITED STATES	USA								1	1711	171	17	4	-9.2	16	2	16	-9.45945945945946	3	Monroe County, Florida, United States	US	USFL	FL087	25.3129	-80.9373	295759	3	Monroe County, Florida, United States	US	USFL		25.3129	-80.9373	295759	3	Monroe County, Florida, United States	US	USFL		25.3129	-80.9373	295759	20191024143000	https://www.wisn.com/article/florida-inmate-charged-feeding-iguanas-to-alligator-at-jail/29574254
881990866	20190924	201909	2019	2019.7233	CVL	CIVILIAN						CVL													1	120	120	12	3	-4.0	10	1	10	-3.2258064516129	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191024143000	https://www.ibtimes.com/amid-trade-war-gm-strike-boeing-crisis-us-durable-goods-suffer-2853050
881990867	20190924	201909	2019	2019.7233	ESPJUD	SPAIN	ESP					JUD													1	190	190	19	4	-10.0	10	1	10	-6.12244897959184	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20191024143000	https://www.panorama.am/en/news/2019/10/24/Franco/2186279
881990868	20190924	201909	2019	2019.7233	GBR	UNITED KINGDOM	GBR								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	2	1	2	2.8604118993135	1	United Kingdom	UK	UK		54	-4	UK	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191024143000	https://www.fltimes.com/business/business-of-the-week-b-c-auto-restoration-and-paint/article_ff1fc682-03ea-551c-b71b-d3e6c0bfd4d3.html
881990869	20190924	201909	2019	2019.7233	GBR	UNITED KINGDOM	GBR								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	1	1	1	2.8604118993135	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191024143000	https://www.fltimes.com/business/business-of-the-week-b-c-auto-restoration-and-paint/article_ff1fc682-03ea-551c-b71b-d3e6c0bfd4d3.html
881990870	20190924	201909	2019	2019.7233	JPNBUS	JAPANESE	JPN					BUS													0	057	057	05	1	8.0	3	1	3	1.0507880910683	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191024143000	https://www.ktuu.com/content/news/New-LNG-project-avoids-pipeline-debate-electing-instead-for-ice-breakers-and-a-Bering-Sea-shipping-route-563751511.html
881990871	20190924	201909	2019	2019.7233	NORBUS	NORWAY	NOR					BUS			BUS	BANK						BUS			1	031	031	03	1	5.2	2	1	2	1.1661807580175	4	Arkona, Mecklenburg-Vorpommern, Germany	GM	GM12	16544	54.6833	13.4333	-1740990	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	1	Norway	NO	NO		62	10	NO	20191024143000	https://www.rechargenews.com/wind/1868398/last-months-a-game-changer-for-equinor-in-offshore-wind-ceo
881990872	20190924	201909	2019	2019.7233	NORBUS	NORWEGIAN	NOR					BUS			BUS	BANK						BUS			1	031	031	03	1	5.2	4	1	4	1.1661807580175	1	Norway	NO	NO		62	10	NO	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	1	Norway	NO	NO		62	10	NO	20191024143000	https://www.rechargenews.com/wind/1868398/last-months-a-game-changer-for-equinor-in-offshore-wind-ceo
881990873	20190924	201909	2019	2019.7233	SAU	SAUDI ARABIA	SAU								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	2.8604118993135	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	United Kingdom	UK	UK		54	-4	UK	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191024143000	https://www.fltimes.com/business/business-of-the-week-b-c-auto-restoration-and-paint/article_ff1fc682-03ea-551c-b71b-d3e6c0bfd4d3.html
881990874	20190924	201909	2019	2019.7233	SAU	SAUDI ARABIA	SAU								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	2.8604118993135	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191024143000	https://www.fltimes.com/business/business-of-the-week-b-c-auto-restoration-and-paint/article_ff1fc682-03ea-551c-b71b-d3e6c0bfd4d3.html
881990875	20190924	201909	2019	2019.7233	USA	UNITED STATES	USA								MED	NEWS OUTLET						MED			1	182	182	18	4	-9.5	4	1	4	-8.72483221476506	3	Hinesville, Georgia, United States	US	USGA	GA179	31.8469	-81.5959	331992	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Hinesville, Georgia, United States	US	USGA	GA179	31.8469	-81.5959	331992	20191024143000	http://www.northwestgeorgianews.com/associated_press/foster-mom-charged-with-murder-of-twins-who-died-in/article_496ab8e4-1827-5f89-b7c0-3550ee792972.html
881990876	20191017	201910	2019	2019.7863											AUS	SYDNEY	AUS								1	1823	182	18	4	-10.0	10	1	10	-10.4938271604938	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191024143000	https://www.dailymail.co.uk/news/article-7609435/Teenager-accused-stabbing-ginger-cat-20-times-hurling-dead-body-balcony.html
881990877	20191017	201910	2019	2019.7863	CHL	CHILE	CHL								BUS	BUSINESS						BUS			1	013	013	01	1	0.4	5	1	5	-0.56818181818181	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20191024143000	https://www.foxbusiness.com/markets/china-trade-war-soybeans-tariffs-agriculture
881990878	20191017	201910	2019	2019.7863	JUD	LAWYER						JUD													1	010	010	01	1	0.0	2	1	2	-4.61538461538461	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								1	Ukraine	UP	UP		49	32	UP	20191024143000	https://talkingpointsmemo.com/news/giuliani-defense-attorney-ukraine
881990879	20191017	201910	2019	2019.7863	PTY	DEMOCRATIC PARTY									LEG	HOUSE OF ASSEMBLY						LEG			1	010	010	01	1	0.0	10	1	10	-3.80116959064328	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	20191024143000	https://www.today.ng/news/politics/pdp-impeachment-kogi-deputy-governor-shameful-threat-democracy-259224
881990880	20191017	201910	2019	2019.7863	USA	MONTANA	USA								BUS	INVESTOR						BUS			1	012	012	01	1	-0.4	5	1	5	-2.54350736278448	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191024143000	https://www.bworldonline.com/from-wyoming-to-australia-coals-heartlands-are-retreating/
881990881	20191017	201910	2019	2019.7863	USA	OREGON	USA								EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	5	1	5	-7.27611940298507	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Oak Hill School, Oregon, United States	US	USOR		44.0078	-123.027	2559816	3	Oak Hill School, Oregon, United States	US	USOR		44.0078	-123.027	2559816	20191024143000	https://www.humanesociety.org/news/humane-society-united-states-and-predator-defense-condemn-oregon-agencies-killing-bobcat
881990882	20191017	201910	2019	2019.7863	USAJUD	UNITED STATES	USA					JUD			JUD	LAWYER						JUD			1	010	010	01	1	0.0	2	1	2	-4.61538461538461	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191024143000	https://talkingpointsmemo.com/news/giuliani-defense-attorney-ukraine
881990883	20191023	201910	2019	2019.8027	COP	POLICE						COP			GBR	MANCHESTER	GBR								1	087	087	08	2	9.0	5	1	5	-9.52380952380952	0								0								0								20191024143000	https://www.chorley-guardian.co.uk/news/crime/two-men-charged-with-possessing-a-sawed-off-shotgun-and-resisting-arrest-at-chorley-petrol-station-1-10067149
881990884	20191023	201910	2019	2019.8027	COP	POLICE						COP			GBR	MANCHESTER	GBR								1	193	193	19	4	-10.0	5	1	5	-9.52380952380952	0								0								0								20191024143000	https://www.chorley-guardian.co.uk/news/crime/two-men-charged-with-possessing-a-sawed-off-shotgun-and-resisting-arrest-at-chorley-petrol-station-1-10067149
881990885	20191023	201910	2019	2019.8027	CVL	COMMUNITY						CVL													1	010	010	01	1	0.0	10	1	10	-5.14285714285715	5	Thurrock, Thurrock, United Kingdom	UK	UKO3	40108	51.5057	0.386213	-2609771	0								5	Thurrock, Thurrock, United Kingdom	UK	UKO3	40108	51.5057	0.386213	-2609771	20191024143000	https://www.thisislocallondon.co.uk/news/national/17991290.lorry-deaths-very-dark-day-town/
881990886	20191023	201910	2019	2019.8027	GBRCOP	UNITED KINGDOM	GBR					COP			GBR	UNITED KINGDOM	GBR								1	1243	124	12	3	-4.0	2	1	2	-3.94736842105263	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20191024143000	https://www.mirror.co.uk/news/uk-news/breaking-essex-lorry-deaths-police-20715223
881990887	20191023	201910	2019	2019.8027	GBRCOP	UNITED KINGDOM	GBR					COP			GBR	UNITED KINGDOM	GBR								1	1243	124	12	3	-4.0	2	1	2	-3.94736842105263	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191024143000	https://www.mirror.co.uk/news/uk-news/breaking-essex-lorry-deaths-police-20715223
881990888	20191023	201910	2019	2019.8027	RUSGOV	VLADIMIR PUTIN	RUS					GOV			SYR	SYRIA	SYR								1	040	040	04	1	1.0	3	1	3	-3.05429864253394	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191024143000	https://www.theguardian.com/culture/2019/oct/24/stephen-colbert-trump-samantha-bee-seth-meyers
881990889	20191023	201910	2019	2019.8027	RUSGOV	VLADIMIR PUTIN	RUS					GOV			TUR	TURKEY	TUR								1	040	040	04	1	1.0	2	1	2	-3.05429864253394	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191024143000	https://www.theguardian.com/culture/2019/oct/24/stephen-colbert-trump-samantha-bee-seth-meyers
881990890	20191023	201910	2019	2019.8027	USAGOV	THE US	USA					GOV			CHN	CHINA	CHN								1	040	040	04	1	1.0	10	1	10	4.1994750656168	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191024143000	https://www.dailyforex.com/forex-technical-analysis/2019/10/gold-technical-analysis-24-october-2019/125933
881990891	20191023	201910	2019	2019.8027	cor	CORNISH			cor																1	114	114	11	3	-2.0	10	1	10	-4.96894409937888	0								0								0								20191024143000	https://www.manchestereveningnews.co.uk/news/uk-news/orange-sea-cornwall-beaches-17140317
881990892	20191024	201910	2019	2019.8055											AFG	AFGHANISTAN	AFG								0	046	046	04	1	7.0	1	1	1	-5.59139784946237	0								1	Afghanistan	AF	AF		33	66	AF	1	Russia	RS	RS		60	100	RS	20191024143000	https://allafrica.com/stories/201910240614.html
881990893	20191024	201910	2019	2019.8055											AUS	AUSTRALIA	AUS								1	062	062	06	2	7.4	2	1	2	0	0								4	Darebin, Victoria, Australia	AS	AS07	5370	-37.7667	145.05	-1568954	4	Darebin, Victoria, Australia	AS	AS07	5370	-37.7667	145.05	-1568954	20191024143000	https://www.rrr.org.au/events/mixtape-the-fondue-set-party-girls
